File	Total reads	Remaining reads	Remaining ratio
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_2.fastq.gz.filter_k20_s2_4	2034649	63883	0.0313976
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0121_2.fastq.gz.filter_k20_s2_4	4221390	2145832	0.508324
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_2.fastq.gz.filter_k20_s2_4	1993045	67848	0.0340424
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0107_1.fastq.gz.filter_k20_s2_4	2002519	635450	0.317325
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0061_1.fastq.gz.filter_k20_s2_4	1935950	671107	0.346655
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270936_2.fastq.gz.filter_k20_s2_4	4208320	2386895	0.567185
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0312_1.fastq.gz.filter_k20_s2_4	4889389	228891	0.0468138
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_2.fastq.gz.filter_k20_s2_4	2208436	45898	0.020783
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_2.fastq.gz.filter_k20_s2_4	1951873	74340	0.0380865
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s2_4	2022389	450289	0.222652
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270930_2.fastq.gz.filter_k20_s2_4	4197994	1802622	0.429401
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_2.fastq.gz.filter_k20_s2_4	1956816	67459	0.0344739
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_2.fastq.gz.filter_k20_s2_4	1814764	488702	0.269292
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0257_2.fastq.gz.filter_k20_s2_4	4179080	836233	0.2001
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_2.fastq.gz.filter_k20_s2_4	2151203	54341	0.0252607
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_2.fastq.gz.filter_k20_s2_4	1925012	133419	0.0693081
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0238_1.fastq.gz.filter_k20_s2_4	4985616	1584323	0.317779
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0681_1.fastq.gz.filter_k20_s2_4	2115553	151063	0.0714059
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_2.fastq.gz.filter_k20_s2_4	2119004	29638	0.0139868
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0739_1.fastq.gz.filter_k20_s2_4	2085914	105950	0.0507931
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0330_2.fastq.gz.filter_k20_s2_4	4330419	2834760	0.654616
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_2.fastq.gz.filter_k20_s2_4	1931646	80157	0.0414967
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0335_2.fastq.gz.filter_k20_s2_4	4803124	83028	0.0172862
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0650_1.fastq.gz.filter_k20_s2_4	2297519	70660	0.0307549
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0441_1.fastq.gz.filter_k20_s2_4	4892244	533129	0.108974
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_2.fastq.gz.filter_k20_s2_4	1895120	326718	0.1724
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271157_2.fastq.gz.filter_k20_s2_4	2111465	27202	0.012883
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0759_1.fastq.gz.filter_k20_s2_4	2069770	82191	0.0397102
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0161_2.fastq.gz.filter_k20_s2_4	4309029	2243913	0.520747
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0413_1.fastq.gz.filter_k20_s2_4	2035131	103784	0.0509962
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271148_1.fastq.gz.filter_k20_s2_4	5691818	86354	0.0151716
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271133_1.fastq.gz.filter_k20_s2_4	2451543	27481	0.0112097
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_2.fastq.gz.filter_k20_s2_4	1869014	65975	0.0352994
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R2.fastq.gz.filter_k20_s2_4	1869282	689450	0.368831
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271097_1.fastq.gz.filter_k20_s2_4	4777804	1833779	0.383812
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_2.fastq.gz.filter_k20_s2_4	1802184	663667	0.368257
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271113_2.fastq.gz.filter_k20_s2_4	4957407	86945	0.0175384
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0649_2.fastq.gz.filter_k20_s2_4	2009106	34195	0.01702
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0763_1.fastq.gz.filter_k20_s2_4	2050505	154538	0.0753658
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_2.fastq.gz.filter_k20_s2_4	1701985	413850	0.243157
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0272_1.fastq.gz.filter_k20_s2_4	5148978	1326374	0.257599
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0783_1.fastq.gz.filter_k20_s2_4	2026329	103332	0.0509947
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0012.R2.fastq.gz.filter_k20_s2_4	4260674	413604	0.0970748
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_2.fastq.gz.filter_k20_s2_4	1804620	90526	0.0501635
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0668_2.fastq.gz.filter_k20_s2_4	1844036	45100	0.0244572
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0008.R2.fastq.gz.filter_k20_s2_4	4250762	264118	0.0621343
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_1.fastq.gz.filter_k20_s2_4	1895120	374236	0.197474
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270923_1.fastq.gz.filter_k20_s2_4	5155012	516876	0.100267
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_2.fastq.gz.filter_k20_s2_4	1836286	532122	0.289782
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271173_1.fastq.gz.filter_k20_s2_4	2261304	52568	0.0232468
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271124_2.fastq.gz.filter_k20_s2_4	2070954	22761	0.0109906
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0242_1.fastq.gz.filter_k20_s2_4	4978557	1494121	0.300111
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0475_1.fastq.gz.filter_k20_s2_4	1967302	75954	0.0386082
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R2.fastq.gz.filter_k20_s2_4	2098611	61848	0.0294709
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0299_2.fastq.gz.filter_k20_s2_4	4260929	2385697	0.559901
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0455_1.fastq.gz.filter_k20_s2_4	1978831	105535	0.053332
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0620_2.fastq.gz.filter_k20_s2_4	1771324	40495	0.0228614
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_1.fastq.gz.filter_k20_s2_4	1802184	919509	0.510219
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271131_1.fastq.gz.filter_k20_s2_4	4646981	3515696	0.756555
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0069_1.fastq.gz.filter_k20_s2_4	1897473	656687	0.346085
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0075_2.fastq.gz.filter_k20_s2_4	4146953	2018981	0.486859
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_1.fastq.gz.filter_k20_s2_4	1814764	643408	0.354541
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0651_1.fastq.gz.filter_k20_s2_4	2169668	65986	0.0304129
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0324_2.fastq.gz.filter_k20_s2_4	4546905	120553	0.0265132
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_1.fastq.gz.filter_k20_s2_4	1836286	744558	0.40547
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0010_1.fastq.gz.filter_k20_s2_4	5427923	147498	0.0271739
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_1.fastq.gz.filter_k20_s2_4	1951873	88398	0.0452888
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_1.fastq.gz.filter_k20_s2_4	2034649	81746	0.040177
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0217_1.fastq.gz.filter_k20_s2_4	4975373	1529289	0.307372
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_1.fastq.gz.filter_k20_s2_4	1956816	78527	0.04013
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_2.fastq.gz.filter_k20_s2_4	1734992	193183	0.111345
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0052.R1.fastq.gz.filter_k20_s2_4	4709539	592701	0.125851
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0422_2.fastq.gz.filter_k20_s2_4	1759322	63098	0.035865
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0722_2.fastq.gz.filter_k20_s2_4	1802041	96205	0.0533867
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270974_2.fastq.gz.filter_k20_s2_4	4174354	2137345	0.512018
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_1.fastq.gz.filter_k20_s2_4	2208436	50592	0.0229085
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_1.fastq.gz.filter_k20_s2_4	1931646	93295	0.0482982
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270991_2.fastq.gz.filter_k20_s2_4	4173730	2228090	0.533837
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0104_2.fastq.gz.filter_k20_s2_4	1673844	746326	0.445875
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_1.fastq.gz.filter_k20_s2_4	1925012	156224	0.0811548
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0368_1.fastq.gz.filter_k20_s2_4	4792197	1500884	0.313193
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0434_2.fastq.gz.filter_k20_s2_4	1801424	59224	0.0328762
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271175_2.fastq.gz.filter_k20_s2_4	2465255	70391	0.0285532
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0336_2.fastq.gz.filter_k20_s2_4	4730548	123108	0.026024
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0452_2.fastq.gz.filter_k20_s2_4	1733356	50083	0.0288937
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_1.fastq.gz.filter_k20_s2_4	2151203	60016	0.0278988
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0319_2.fastq.gz.filter_k20_s2_4	4394927	200064	0.0455216
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_1.fastq.gz.filter_k20_s2_4	1734992	279696	0.161209
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0660_1.fastq.gz.filter_k20_s2_4	4968524	423053	0.0851466
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0793_2.fastq.gz.filter_k20_s2_4	1747728	51934	0.0297152
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_1.fastq.gz.filter_k20_s2_4	1993045	100727	0.0505393
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0064.R1.fastq.gz.filter_k20_s2_4	4684726	987081	0.210702
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R1.fastq.gz.filter_k20_s2_4	2098611	53960	0.0257122
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0009.R2.fastq.gz.filter_k20_s2_4	4243837	140564	0.0331219
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_2.fastq.gz.filter_k20_s2_4	1719606	560934	0.326199
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_2.fastq.gz.filter_k20_s2_4	1712263	213055	0.124429
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0317_1.fastq.gz.filter_k20_s2_4	4822739	3372331	0.699256
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_1.fastq.gz.filter_k20_s2_4	1869014	78191	0.0418354
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0077_2.fastq.gz.filter_k20_s2_4	4064965	1736223	0.427119
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R1.fastq.gz.filter_k20_s2_4	1869282	784021	0.419424
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_1.fastq.gz.filter_k20_s2_4	2119004	43209	0.0203912
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H2NYMCCXY/CSD16-FAI-0157_2.fastq.gz.filter_k20_s2_4	482444907	382206193	0.792228
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0060.R2.fastq.gz.filter_k20_s2_4	4519565	193749	0.0428689
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271188_2.fastq.gz.filter_k20_s2_4	1995136	25327	0.0126944
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_1.fastq.gz.filter_k20_s2_4	1701985	584591	0.343476
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0378_1.fastq.gz.filter_k20_s2_4	4787687	2717389	0.567579
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_1.fastq.gz.filter_k20_s2_4	1719606	785516	0.4568
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1268.R1.fastq.gz.filter_k20_s2_4	4919301	1102807	0.22418
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s2_4	1712263	296999	0.173454
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0440_2.fastq.gz.filter_k20_s2_4	4249662	260845	0.0613802
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0478_2.fastq.gz.filter_k20_s2_4	1718273	49959	0.0290751
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0094.R2.fastq.gz.filter_k20_s2_4	4121587	175654	0.042618
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_1.fastq.gz.filter_k20_s2_4	1804620	112827	0.0625212
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271157_1.fastq.gz.filter_k20_s2_4	2111465	23759	0.0112524
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0199_2.fastq.gz.filter_k20_s2_4	4155727	677164	0.162947
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0062_2.fastq.gz.filter_k20_s2_4	1653383	185688	0.112308
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0668_1.fastq.gz.filter_k20_s2_4	1844036	62591	0.0339424
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0649_1.fastq.gz.filter_k20_s2_4	2009106	49868	0.024821
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0674_1.fastq.gz.filter_k20_s2_4	4931943	371703	0.0753664
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0104_1.fastq.gz.filter_k20_s2_4	1673844	927010	0.553821
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271185_1.fastq.gz.filter_k20_s2_4	5235105	241909	0.046209
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0722_1.fastq.gz.filter_k20_s2_4	1802041	112306	0.0623216
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271124_1.fastq.gz.filter_k20_s2_4	2070954	20477	0.00988771
