File	Total reads	Remaining reads	Remaining ratio
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0763_2.fastq.gz.filter_k20_s15_4	2050505	15179	0.00740257
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0312_1.fastq.gz.filter_k20_s15_4	4889389	4626	0.00094613
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0783_2.fastq.gz.filter_k20_s15_4	2026329	18342	0.00905184
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_2.fastq.gz.filter_k20_s15_4	2034649	1975	0.000970683
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270930_2.fastq.gz.filter_k20_s15_4	4197994	660369	0.157306
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_2.fastq.gz.filter_k20_s15_4	1993045	7102	0.00356339
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0257_2.fastq.gz.filter_k20_s15_4	4179080	30334	0.00725854
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0107_1.fastq.gz.filter_k20_s15_4	2002519	39886	0.0199179
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0061_1.fastq.gz.filter_k20_s15_4	1935950	54123	0.0279568
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0238_1.fastq.gz.filter_k20_s15_4	4985616	64282	0.0128935
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_2.fastq.gz.filter_k20_s15_4	2208436	11436	0.00517833
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0330_2.fastq.gz.filter_k20_s15_4	4330419	2173794	0.501982
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_2.fastq.gz.filter_k20_s15_4	1951873	12153	0.00622633
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s15_4	2022389	25877	0.0127953
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0335_2.fastq.gz.filter_k20_s15_4	4803124	31468	0.00655157
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_2.fastq.gz.filter_k20_s15_4	1956816	3834	0.00195931
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0441_1.fastq.gz.filter_k20_s15_4	4892244	9041	0.00184803
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_2.fastq.gz.filter_k20_s15_4	1814764	11184	0.00616278
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0161_2.fastq.gz.filter_k20_s15_4	4309029	1776239	0.412213
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_2.fastq.gz.filter_k20_s15_4	2151203	11097	0.00515851
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_2.fastq.gz.filter_k20_s15_4	1925012	14067	0.00730749
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271148_1.fastq.gz.filter_k20_s15_4	5691818	28408	0.00499102
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0681_1.fastq.gz.filter_k20_s15_4	2115553	4338	0.00205053
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271097_1.fastq.gz.filter_k20_s15_4	4777804	1125234	0.235513
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_2.fastq.gz.filter_k20_s15_4	2119004	3614	0.00170552
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271113_2.fastq.gz.filter_k20_s15_4	4957407	30839	0.00622079
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0739_1.fastq.gz.filter_k20_s15_4	2085914	9563	0.00458456
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_2.fastq.gz.filter_k20_s15_4	1931646	8528	0.00441489
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0272_1.fastq.gz.filter_k20_s15_4	5148978	112695	0.0218869
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0650_1.fastq.gz.filter_k20_s15_4	2297519	6201	0.002699
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_2.fastq.gz.filter_k20_s15_4	1895120	84815	0.0447544
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0012.R2.fastq.gz.filter_k20_s15_4	4260674	20221	0.00474596
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271157_2.fastq.gz.filter_k20_s15_4	2111465	10524	0.00498422
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0008.R2.fastq.gz.filter_k20_s15_4	4250762	15798	0.00371651
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0759_1.fastq.gz.filter_k20_s15_4	2069770	3866	0.00186784
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270923_1.fastq.gz.filter_k20_s15_4	5155012	63168	0.0122537
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0413_1.fastq.gz.filter_k20_s15_4	2035131	20688	0.0101654
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0242_1.fastq.gz.filter_k20_s15_4	4978557	65258	0.0131078
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271133_1.fastq.gz.filter_k20_s15_4	2451543	11852	0.00483451
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_2.fastq.gz.filter_k20_s15_4	1869014	969	0.000518455
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0299_2.fastq.gz.filter_k20_s15_4	4260929	1441843	0.338387
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R2.fastq.gz.filter_k20_s15_4	1869282	549553	0.293991
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_2.fastq.gz.filter_k20_s15_4	1802184	195533	0.108498
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271131_1.fastq.gz.filter_k20_s15_4	4646981	1731801	0.372672
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0649_2.fastq.gz.filter_k20_s15_4	2009106	3291	0.00163804
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0075_2.fastq.gz.filter_k20_s15_4	4146953	955297	0.230361
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0763_1.fastq.gz.filter_k20_s15_4	2050505	17174	0.0083755
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_2.fastq.gz.filter_k20_s15_4	1701985	16998	0.00998716
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0324_2.fastq.gz.filter_k20_s15_4	4546905	32113	0.00706261
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0783_1.fastq.gz.filter_k20_s15_4	2026329	21270	0.0104968
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0010_1.fastq.gz.filter_k20_s15_4	5427923	32594	0.00600488
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_2.fastq.gz.filter_k20_s15_4	1804620	414	0.000229411
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0217_1.fastq.gz.filter_k20_s15_4	4975373	68687	0.0138054
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0668_2.fastq.gz.filter_k20_s15_4	1844036	2836	0.00153793
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_1.fastq.gz.filter_k20_s15_4	1895120	106511	0.0562028
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0052.R1.fastq.gz.filter_k20_s15_4	4709539	202100	0.0429129
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_2.fastq.gz.filter_k20_s15_4	1836286	15095	0.0082204
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270974_2.fastq.gz.filter_k20_s15_4	4174354	873692	0.2093
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271173_1.fastq.gz.filter_k20_s15_4	2261304	7752	0.00342811
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271124_2.fastq.gz.filter_k20_s15_4	2070954	10640	0.00513773
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270991_2.fastq.gz.filter_k20_s15_4	4173730	1014267	0.243012
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0475_1.fastq.gz.filter_k20_s15_4	1967302	2619	0.00133126
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0368_1.fastq.gz.filter_k20_s15_4	4792197	178235	0.0371928
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R2.fastq.gz.filter_k20_s15_4	2098611	13309	0.00634181
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0336_2.fastq.gz.filter_k20_s15_4	4730548	52139	0.0110218
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0455_1.fastq.gz.filter_k20_s15_4	1978831	15019	0.00758983
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0620_2.fastq.gz.filter_k20_s15_4	1771324	4037	0.00227909
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0319_2.fastq.gz.filter_k20_s15_4	4394927	20364	0.00463352
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_1.fastq.gz.filter_k20_s15_4	1802184	319264	0.177154
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0069_1.fastq.gz.filter_k20_s15_4	1897473	16591	0.00874373
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0660_1.fastq.gz.filter_k20_s15_4	4968524	56610	0.0113937
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_1.fastq.gz.filter_k20_s15_4	1814764	16376	0.00902376
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0064.R1.fastq.gz.filter_k20_s15_4	4684726	624327	0.133269
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0651_1.fastq.gz.filter_k20_s15_4	2169668	4082	0.00188139
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_1.fastq.gz.filter_k20_s15_4	1836286	27746	0.0151098
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0009.R2.fastq.gz.filter_k20_s15_4	4243837	13074	0.0030807
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_1.fastq.gz.filter_k20_s15_4	1951873	14306	0.00732937
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_1.fastq.gz.filter_k20_s15_4	2034649	3890	0.00191188
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0317_1.fastq.gz.filter_k20_s15_4	4822739	1826425	0.378711
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_1.fastq.gz.filter_k20_s15_4	1956816	4470	0.00228432
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_2.fastq.gz.filter_k20_s15_4	1734992	10543	0.00607669
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0077_2.fastq.gz.filter_k20_s15_4	4064965	759472	0.186834
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0422_2.fastq.gz.filter_k20_s15_4	1759322	9274	0.00527135
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0060.R2.fastq.gz.filter_k20_s15_4	4519565	14454	0.0031981
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0722_2.fastq.gz.filter_k20_s15_4	1802041	16245	0.00901478
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_1.fastq.gz.filter_k20_s15_4	2208436	8178	0.00370307
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0378_1.fastq.gz.filter_k20_s15_4	4787687	1109810	0.231805
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_1.fastq.gz.filter_k20_s15_4	1931646	9743	0.00504388
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1268.R1.fastq.gz.filter_k20_s15_4	4919301	58967	0.0119869
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0104_2.fastq.gz.filter_k20_s15_4	1673844	422959	0.252687
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_1.fastq.gz.filter_k20_s15_4	1925012	16578	0.00861189
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0440_2.fastq.gz.filter_k20_s15_4	4249662	60990	0.0143517
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0434_2.fastq.gz.filter_k20_s15_4	1801424	4916	0.00272895
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0094.R2.fastq.gz.filter_k20_s15_4	4121587	19227	0.00466495
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271175_2.fastq.gz.filter_k20_s15_4	2465255	12777	0.00518283
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0452_2.fastq.gz.filter_k20_s15_4	1733356	3007	0.00173479
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0199_2.fastq.gz.filter_k20_s15_4	4155727	17407	0.00418868
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_1.fastq.gz.filter_k20_s15_4	2151203	6993	0.00325074
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0674_1.fastq.gz.filter_k20_s15_4	4931943	75218	0.0152512
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_1.fastq.gz.filter_k20_s15_4	1734992	16251	0.00936661
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271185_1.fastq.gz.filter_k20_s15_4	5235105	44936	0.00858359
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0793_2.fastq.gz.filter_k20_s15_4	1747728	1470	0.000841092
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_1.fastq.gz.filter_k20_s15_4	1993045	10051	0.00504304
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0309_1.fastq.gz.filter_k20_s15_4	4798681	4650	0.000969016
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R1.fastq.gz.filter_k20_s15_4	2098611	910	0.00043362
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_2.fastq.gz.filter_k20_s15_4	1719606	6521	0.00379215
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270918_1.fastq.gz.filter_k20_s15_4	4645876	2752733	0.592511
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_2.fastq.gz.filter_k20_s15_4	1712263	11122	0.0064955
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0640_2.fastq.gz.filter_k20_s15_4	4211082	6272	0.0014894
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_1.fastq.gz.filter_k20_s15_4	1869014	1097	0.00058694
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R1.fastq.gz.filter_k20_s15_4	1869282	612234	0.327524
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0130_1.fastq.gz.filter_k20_s15_4	4454055	1187618	0.266637
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_1.fastq.gz.filter_k20_s15_4	2119004	4380	0.00206701
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271188_2.fastq.gz.filter_k20_s15_4	1995136	10750	0.0053881
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_1.fastq.gz.filter_k20_s15_4	1701985	23787	0.013976
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0005_2.fastq.gz.filter_k20_s15_4	4110323	1313524	0.319567
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_1.fastq.gz.filter_k20_s15_4	1719606	9812	0.00570596
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271189_1.fastq.gz.filter_k20_s15_4	5569807	26254	0.00471363
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s15_4	1712263	14941	0.00872588
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0447_2.fastq.gz.filter_k20_s15_4	4263876	2074	0.000486412
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0478_2.fastq.gz.filter_k20_s15_4	1718273	5828	0.00339178
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_1.fastq.gz.filter_k20_s15_4	1804620	304	0.000168457
