File	Total reads	Remaining reads	Remaining ratio
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270936_2.fastq.gz.filter_k20_s4_4	4208320	2284758	0.542915
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0783_2.fastq.gz.filter_k20_s4_4	2026329	32761	0.0161677
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_2.fastq.gz.filter_k20_s4_4	2034649	7852	0.00385914
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0312_1.fastq.gz.filter_k20_s4_4	4889389	59212	0.0121103
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_2.fastq.gz.filter_k20_s4_4	1993045	17059	0.00855926
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0107_1.fastq.gz.filter_k20_s4_4	2002519	442328	0.220886
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270930_2.fastq.gz.filter_k20_s4_4	4197994	1498141	0.356871
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0061_1.fastq.gz.filter_k20_s4_4	1935950	438827	0.226673
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_2.fastq.gz.filter_k20_s4_4	2208436	19221	0.00870344
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_2.fastq.gz.filter_k20_s4_4	1951873	20371	0.0104366
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0257_2.fastq.gz.filter_k20_s4_4	4179080	282673	0.06764
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s4_4	2022389	181490	0.0897404
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0238_1.fastq.gz.filter_k20_s4_4	4985616	550738	0.110465
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_2.fastq.gz.filter_k20_s4_4	1956816	8870	0.00453287
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_2.fastq.gz.filter_k20_s4_4	1814764	249411	0.137434
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0330_2.fastq.gz.filter_k20_s4_4	4330419	2716347	0.627271
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_2.fastq.gz.filter_k20_s4_4	2151203	19612	0.00911676
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_2.fastq.gz.filter_k20_s4_4	1925012	44939	0.0233448
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0335_2.fastq.gz.filter_k20_s4_4	4803124	50053	0.0104209
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0681_1.fastq.gz.filter_k20_s4_4	2115553	41523	0.0196275
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0441_1.fastq.gz.filter_k20_s4_4	4892244	188221	0.0384733
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_2.fastq.gz.filter_k20_s4_4	2119004	6939	0.00327465
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0739_1.fastq.gz.filter_k20_s4_4	2085914	19738	0.00946252
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_2.fastq.gz.filter_k20_s4_4	1931646	17604	0.00911347
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0161_2.fastq.gz.filter_k20_s4_4	4309029	2086643	0.484249
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0650_1.fastq.gz.filter_k20_s4_4	2297519	15831	0.00689048
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_2.fastq.gz.filter_k20_s4_4	1895120	232578	0.122725
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271148_1.fastq.gz.filter_k20_s4_4	5691818	46866	0.00823392
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271157_2.fastq.gz.filter_k20_s4_4	2111465	16810	0.0079613
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271097_1.fastq.gz.filter_k20_s4_4	4777804	1528028	0.319818
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0759_1.fastq.gz.filter_k20_s4_4	2069770	10105	0.00488218
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271113_2.fastq.gz.filter_k20_s4_4	4957407	49394	0.00996368
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0413_1.fastq.gz.filter_k20_s4_4	2035131	37330	0.0183428
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271133_1.fastq.gz.filter_k20_s4_4	2451543	17507	0.00714122
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0272_1.fastq.gz.filter_k20_s4_4	5148978	556288	0.108039
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_2.fastq.gz.filter_k20_s4_4	1869014	5565	0.00297751
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0012.R2.fastq.gz.filter_k20_s4_4	4260674	137117	0.032182
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R2.fastq.gz.filter_k20_s4_4	1869282	599925	0.320939
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0008.R2.fastq.gz.filter_k20_s4_4	4250762	154417	0.0363269
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_2.fastq.gz.filter_k20_s4_4	1802184	573361	0.318148
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0649_2.fastq.gz.filter_k20_s4_4	2009106	6775	0.00337215
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270923_1.fastq.gz.filter_k20_s4_4	5155012	323032	0.0626637
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0763_1.fastq.gz.filter_k20_s4_4	2050505	46599	0.0227256
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0242_1.fastq.gz.filter_k20_s4_4	4978557	575251	0.115546
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_2.fastq.gz.filter_k20_s4_4	1701985	164653	0.0967417
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0783_1.fastq.gz.filter_k20_s4_4	2026329	37505	0.0185088
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0299_2.fastq.gz.filter_k20_s4_4	4260929	2169340	0.509124
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_2.fastq.gz.filter_k20_s4_4	1804620	8502	0.00471124
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0668_2.fastq.gz.filter_k20_s4_4	1844036	7017	0.00380524
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271131_1.fastq.gz.filter_k20_s4_4	4646981	3407878	0.733353
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_1.fastq.gz.filter_k20_s4_4	1895120	264004	0.139307
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_2.fastq.gz.filter_k20_s4_4	1836286	339112	0.184673
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0075_2.fastq.gz.filter_k20_s4_4	4146953	1870193	0.45098
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271173_1.fastq.gz.filter_k20_s4_4	2261304	15834	0.00700215
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0324_2.fastq.gz.filter_k20_s4_4	4546905	53949	0.011865
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271124_2.fastq.gz.filter_k20_s4_4	2070954	16331	0.00788574
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0475_1.fastq.gz.filter_k20_s4_4	1967302	10186	0.00517765
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0010_1.fastq.gz.filter_k20_s4_4	5427923	52577	0.00968639
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R2.fastq.gz.filter_k20_s4_4	2098611	22871	0.0108982
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0455_1.fastq.gz.filter_k20_s4_4	1978831	28178	0.0142397
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0217_1.fastq.gz.filter_k20_s4_4	4975373	572076	0.114982
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0620_2.fastq.gz.filter_k20_s4_4	1771324	8057	0.00454857
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_1.fastq.gz.filter_k20_s4_4	1802184	800469	0.444166
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0052.R1.fastq.gz.filter_k20_s4_4	4709539	393170	0.0834838
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0069_1.fastq.gz.filter_k20_s4_4	1897473	321578	0.169477
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270974_2.fastq.gz.filter_k20_s4_4	4174354	1873279	0.448759
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_1.fastq.gz.filter_k20_s4_4	1814764	361630	0.199271
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0651_1.fastq.gz.filter_k20_s4_4	2169668	12165	0.00560685
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270991_2.fastq.gz.filter_k20_s4_4	4173730	2066143	0.495035
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_1.fastq.gz.filter_k20_s4_4	1836286	493135	0.26855
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_1.fastq.gz.filter_k20_s4_4	1951873	24003	0.0122974
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0368_1.fastq.gz.filter_k20_s4_4	4792197	1168476	0.243829
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_1.fastq.gz.filter_k20_s4_4	2034649	12271	0.00603102
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_1.fastq.gz.filter_k20_s4_4	1956816	10244	0.00523503
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0336_2.fastq.gz.filter_k20_s4_4	4730548	81152	0.0171549
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_2.fastq.gz.filter_k20_s4_4	1734992	84224	0.0485443
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0319_2.fastq.gz.filter_k20_s4_4	4394927	83466	0.0189914
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0422_2.fastq.gz.filter_k20_s4_4	1759322	17896	0.0101721
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0660_1.fastq.gz.filter_k20_s4_4	4968524	170679	0.0343521
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0722_2.fastq.gz.filter_k20_s4_4	1802041	31979	0.017746
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_1.fastq.gz.filter_k20_s4_4	2208436	15648	0.00708556
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0064.R1.fastq.gz.filter_k20_s4_4	4684726	806205	0.172092
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_1.fastq.gz.filter_k20_s4_4	1931646	20450	0.0105868
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0009.R2.fastq.gz.filter_k20_s4_4	4243837	30310	0.00714212
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0104_2.fastq.gz.filter_k20_s4_4	1673844	630300	0.376558
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0317_1.fastq.gz.filter_k20_s4_4	4822739	2913097	0.604034
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_1.fastq.gz.filter_k20_s4_4	1925012	54107	0.0281074
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0434_2.fastq.gz.filter_k20_s4_4	1801424	11526	0.00639827
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0077_2.fastq.gz.filter_k20_s4_4	4064965	1526945	0.375635
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271175_2.fastq.gz.filter_k20_s4_4	2465255	25936	0.0105206
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0060.R2.fastq.gz.filter_k20_s4_4	4519565	96368	0.0213224
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0452_2.fastq.gz.filter_k20_s4_4	1733356	7771	0.00448321
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_1.fastq.gz.filter_k20_s4_4	2151203	15122	0.00702956
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_1.fastq.gz.filter_k20_s4_4	1734992	132486	0.0763612
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0793_2.fastq.gz.filter_k20_s4_4	1747728	4885	0.00279506
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0378_1.fastq.gz.filter_k20_s4_4	4787687	2174523	0.454191
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_1.fastq.gz.filter_k20_s4_4	1993045	26412	0.0132521
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R1.fastq.gz.filter_k20_s4_4	2098611	7138	0.0034013
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1268.R1.fastq.gz.filter_k20_s4_4	4919301	653389	0.132822
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_2.fastq.gz.filter_k20_s4_4	1719606	330777	0.192356
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_2.fastq.gz.filter_k20_s4_4	1712263	102309	0.0597508
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0440_2.fastq.gz.filter_k20_s4_4	4249662	120019	0.028242
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_1.fastq.gz.filter_k20_s4_4	1869014	6506	0.00348098
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0094.R2.fastq.gz.filter_k20_s4_4	4121587	40648	0.00986222
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R1.fastq.gz.filter_k20_s4_4	1869282	678217	0.362822
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0199_2.fastq.gz.filter_k20_s4_4	4155727	225836	0.0543433
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_1.fastq.gz.filter_k20_s4_4	2119004	9793	0.00462151
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271188_2.fastq.gz.filter_k20_s4_4	1995136	16551	0.00829568
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0674_1.fastq.gz.filter_k20_s4_4	4931943	124790	0.0253024
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_1.fastq.gz.filter_k20_s4_4	1701985	262050	0.153967
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271185_1.fastq.gz.filter_k20_s4_4	5235105	80149	0.0153099
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_1.fastq.gz.filter_k20_s4_4	1719606	499886	0.290698
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0309_1.fastq.gz.filter_k20_s4_4	4798681	118740	0.0247443
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s4_4	1712263	150130	0.0876793
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0478_2.fastq.gz.filter_k20_s4_4	1718273	11738	0.00683128
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270918_1.fastq.gz.filter_k20_s4_4	4645876	3096558	0.666518
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_1.fastq.gz.filter_k20_s4_4	1804620	11665	0.00646396
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H2NYMCCXY/CSD16-FAI-0157_2.fastq.gz.filter_k20_s4_4	482444907	360154799	0.74652
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271157_1.fastq.gz.filter_k20_s4_4	2111465	12468	0.0059049
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0640_2.fastq.gz.filter_k20_s4_4	4211082	33646	0.00798987
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0062_2.fastq.gz.filter_k20_s4_4	1653383	147835	0.0894136
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0668_1.fastq.gz.filter_k20_s4_4	1844036	9100	0.00493483
