File	Total reads	Remaining reads	Remaining ratio
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0763_2.fastq.gz.filter_k20_s3_4	2050505	64057	0.0312396
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0783_2.fastq.gz.filter_k20_s3_4	2026329	42311	0.0208806
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0312_1.fastq.gz.filter_k20_s3_4	4889389	96743	0.0197863
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_2.fastq.gz.filter_k20_s3_4	2034649	17519	0.00861033
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_2.fastq.gz.filter_k20_s3_4	1993045	28370	0.0142345
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270930_2.fastq.gz.filter_k20_s3_4	4197994	1617006	0.385185
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0107_1.fastq.gz.filter_k20_s3_4	2002519	515286	0.257319
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0257_2.fastq.gz.filter_k20_s3_4	4179080	482582	0.115476
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0061_1.fastq.gz.filter_k20_s3_4	1935950	537366	0.277572
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0238_1.fastq.gz.filter_k20_s3_4	4985616	929235	0.186383
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_2.fastq.gz.filter_k20_s3_4	2208436	25744	0.0116571
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_2.fastq.gz.filter_k20_s3_4	1951873	28462	0.0145819
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0330_2.fastq.gz.filter_k20_s3_4	4330419	2760586	0.637487
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s3_4	2022389	272765	0.134873
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0335_2.fastq.gz.filter_k20_s3_4	4803124	57020	0.0118714
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_2.fastq.gz.filter_k20_s3_4	1956816	16752	0.00856085
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_2.fastq.gz.filter_k20_s3_4	1814764	357204	0.196832
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0441_1.fastq.gz.filter_k20_s3_4	4892244	283769	0.0580039
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_2.fastq.gz.filter_k20_s3_4	2151203	28060	0.0130439
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0161_2.fastq.gz.filter_k20_s3_4	4309029	2138307	0.496239
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_2.fastq.gz.filter_k20_s3_4	1925012	68016	0.0353328
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0681_1.fastq.gz.filter_k20_s3_4	2115553	74000	0.034979
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271148_1.fastq.gz.filter_k20_s3_4	5691818	57555	0.0101119
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_2.fastq.gz.filter_k20_s3_4	2119004	11135	0.00525483
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0739_1.fastq.gz.filter_k20_s3_4	2085914	34115	0.0163549
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271097_1.fastq.gz.filter_k20_s3_4	4777804	1641229	0.343511
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_2.fastq.gz.filter_k20_s3_4	1931646	28501	0.0147548
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0650_1.fastq.gz.filter_k20_s3_4	2297519	26519	0.0115425
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271113_2.fastq.gz.filter_k20_s3_4	4957407	59405	0.0119831
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_2.fastq.gz.filter_k20_s3_4	1895120	262456	0.13849
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271157_2.fastq.gz.filter_k20_s3_4	2111465	19703	0.00933144
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0272_1.fastq.gz.filter_k20_s3_4	5148978	852986	0.165661
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0759_1.fastq.gz.filter_k20_s3_4	2069770	20236	0.00977693
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0012.R2.fastq.gz.filter_k20_s3_4	4260674	221304	0.0519411
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0413_1.fastq.gz.filter_k20_s3_4	2035131	50243	0.0246878
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271133_1.fastq.gz.filter_k20_s3_4	2451543	20179	0.00823114
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0008.R2.fastq.gz.filter_k20_s3_4	4250762	178530	0.0419995
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_2.fastq.gz.filter_k20_s3_4	1869014	14119	0.00755425
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270923_1.fastq.gz.filter_k20_s3_4	5155012	385274	0.0747378
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R2.fastq.gz.filter_k20_s3_4	1869282	631809	0.337996
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_2.fastq.gz.filter_k20_s3_4	1802184	611664	0.339402
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0242_1.fastq.gz.filter_k20_s3_4	4978557	917964	0.184384
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0649_2.fastq.gz.filter_k20_s3_4	2009106	11289	0.00561892
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0763_1.fastq.gz.filter_k20_s3_4	2050505	73748	0.0359658
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0299_2.fastq.gz.filter_k20_s3_4	4260929	2274424	0.533786
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_2.fastq.gz.filter_k20_s3_4	1701985	266431	0.156541
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0783_1.fastq.gz.filter_k20_s3_4	2026329	48392	0.0238816
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271131_1.fastq.gz.filter_k20_s3_4	4646981	3450368	0.742497
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_2.fastq.gz.filter_k20_s3_4	1804620	24570	0.0136151
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0075_2.fastq.gz.filter_k20_s3_4	4146953	1936149	0.466885
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0668_2.fastq.gz.filter_k20_s3_4	1844036	12511	0.00678457
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0324_2.fastq.gz.filter_k20_s3_4	4546905	65144	0.0143271
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0103_1.fastq.gz.filter_k20_s3_4	1895120	299469	0.158021
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0010_1.fastq.gz.filter_k20_s3_4	5427923	74561	0.0137366
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_2.fastq.gz.filter_k20_s3_4	1836286	425339	0.23163
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0217_1.fastq.gz.filter_k20_s3_4	4975373	931062	0.187134
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271173_1.fastq.gz.filter_k20_s3_4	2261304	25222	0.0111537
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271124_2.fastq.gz.filter_k20_s3_4	2070954	18422	0.00889542
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0052.R1.fastq.gz.filter_k20_s3_4	4709539	441896	0.09383
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0475_1.fastq.gz.filter_k20_s3_4	1967302	20437	0.0103883
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R2.fastq.gz.filter_k20_s3_4	2098611	32077	0.0152849
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270974_2.fastq.gz.filter_k20_s3_4	4174354	1990752	0.476901
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0455_1.fastq.gz.filter_k20_s3_4	1978831	42541	0.021498
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0620_2.fastq.gz.filter_k20_s3_4	1771324	12487	0.00704953
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270991_2.fastq.gz.filter_k20_s3_4	4173730	2138801	0.512444
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0085_1.fastq.gz.filter_k20_s3_4	1802184	849347	0.471288
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0368_1.fastq.gz.filter_k20_s3_4	4792197	1294393	0.270104
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0069_1.fastq.gz.filter_k20_s3_4	1897473	455081	0.239835
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0336_2.fastq.gz.filter_k20_s3_4	4730548	90892	0.0192138
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0105_1.fastq.gz.filter_k20_s3_4	1814764	492676	0.271482
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0651_1.fastq.gz.filter_k20_s3_4	2169668	23635	0.0108934
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0319_2.fastq.gz.filter_k20_s3_4	4394927	119318	0.027149
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0046_1.fastq.gz.filter_k20_s3_4	1836286	607607	0.330889
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0738_1.fastq.gz.filter_k20_s3_4	1951873	33869	0.0173521
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0660_1.fastq.gz.filter_k20_s3_4	4968524	231939	0.0466817
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0430_1.fastq.gz.filter_k20_s3_4	2034649	25026	0.0122999
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0747_1.fastq.gz.filter_k20_s3_4	1956816	19736	0.0100858
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0064.R1.fastq.gz.filter_k20_s3_4	4684726	847607	0.18093
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_2.fastq.gz.filter_k20_s3_4	1734992	129035	0.0743721
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0009.R2.fastq.gz.filter_k20_s3_4	4243837	45826	0.0107982
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0422_2.fastq.gz.filter_k20_s3_4	1759322	26205	0.0148949
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0722_2.fastq.gz.filter_k20_s3_4	1802041	46049	0.0255538
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271100_1.fastq.gz.filter_k20_s3_4	2208436	24366	0.0110331
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0317_1.fastq.gz.filter_k20_s3_4	4822739	3132446	0.649516
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0752_1.fastq.gz.filter_k20_s3_4	1931646	33545	0.017366
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0077_2.fastq.gz.filter_k20_s3_4	4064965	1615759	0.397484
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0104_2.fastq.gz.filter_k20_s3_4	1673844	681034	0.406868
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0725_1.fastq.gz.filter_k20_s3_4	1925012	80910	0.0420309
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0060.R2.fastq.gz.filter_k20_s3_4	4519565	121322	0.0268437
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0434_2.fastq.gz.filter_k20_s3_4	1801424	19608	0.0108847
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271175_2.fastq.gz.filter_k20_s3_4	2465255	38625	0.0156678
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0378_1.fastq.gz.filter_k20_s3_4	4787687	2418110	0.505069
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0452_2.fastq.gz.filter_k20_s3_4	1733356	14295	0.00824701
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1268.R1.fastq.gz.filter_k20_s3_4	4919301	830690	0.168863
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271137_1.fastq.gz.filter_k20_s3_4	2151203	26365	0.0122559
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0440_2.fastq.gz.filter_k20_s3_4	4249662	154164	0.0362768
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0045_1.fastq.gz.filter_k20_s3_4	1734992	194303	0.111991
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0793_2.fastq.gz.filter_k20_s3_4	1747728	10800	0.00617945
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0094.R2.fastq.gz.filter_k20_s3_4	4121587	61617	0.0149498
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0675_1.fastq.gz.filter_k20_s3_4	1993045	43582	0.021867
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0199_2.fastq.gz.filter_k20_s3_4	4155727	390412	0.0939455
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1249.R1.fastq.gz.filter_k20_s3_4	2098611	17966	0.0085609
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_2.fastq.gz.filter_k20_s3_4	1719606	442822	0.257514
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0674_1.fastq.gz.filter_k20_s3_4	4931943	173910	0.035262
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_2.fastq.gz.filter_k20_s3_4	1712263	147564	0.0861807
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0754_1.fastq.gz.filter_k20_s3_4	1869014	17116	0.00915777
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271185_1.fastq.gz.filter_k20_s3_4	5235105	118453	0.0226267
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1305.R1.fastq.gz.filter_k20_s3_4	1869282	716686	0.383402
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0309_1.fastq.gz.filter_k20_s3_4	4798681	204439	0.0426032
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0669_1.fastq.gz.filter_k20_s3_4	2119004	16521	0.00779659
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271188_2.fastq.gz.filter_k20_s3_4	1995136	19039	0.00954271
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270918_1.fastq.gz.filter_k20_s3_4	4645876	3137597	0.675351
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0102_1.fastq.gz.filter_k20_s3_4	1701985	400144	0.235104
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0640_2.fastq.gz.filter_k20_s3_4	4211082	68813	0.0163409
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0003_1.fastq.gz.filter_k20_s3_4	1719606	640562	0.372505
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0054_1.fastq.gz.filter_k20_s3_4	1712263	210453	0.122909
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0130_1.fastq.gz.filter_k20_s3_4	4454055	2547055	0.571851
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0478_2.fastq.gz.filter_k20_s3_4	1718273	17918	0.0104279
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0750_1.fastq.gz.filter_k20_s3_4	1804620	31882	0.0176669
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0005_2.fastq.gz.filter_k20_s3_4	4110323	1502318	0.365499
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271157_1.fastq.gz.filter_k20_s3_4	2111465	15411	0.00729872
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0062_2.fastq.gz.filter_k20_s3_4	1653383	161845	0.0978872
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271189_1.fastq.gz.filter_k20_s3_4	5569807	52668	0.00945598
